"query_id" "url_id" "query_length" "is_homepage" "sig1" "sig2" "sig3" "sig4" "sig5" "sig6" "sig7" "sig8" "V13"
"19106" 2966 18423 2 1 0 0.22 106 0 16 1 0.23 0.04 0.0499502414266759
"19107" 2966 18424 2 1 0 0.23 1339 9 122 0 0.44 0.24 0.0339434658591787
"19108" 2966 18425 2 1 0 0.32 27847 1 4338 2 0.35 0.41 0.102371005815149
"19109" 2966 18426 2 1 0.24 0.33 257 13 76 1 0.26 0.19 0.172722496574557
"19110" 2967 18432 1 0 0.09 0.51 1142 192 216 7 0.42 0.92 0.251678551491371
"19111" 2967 18433 1 0 0.28 0.59 706 306 150 10 0.43 0.62 1.03060830323947
"19112" 2967 18434 1 0 0.06 0.29 2625 994 642 45 0.37 0.66 0.373579383349356
"19113" 2967 18481 1 0 0.13 0.31 1363 846 288 25 0.31 0.78 0.309860874779195
"19114" 2967 18482 1 1 0.17 0.4 4092 42 914 3 0.44 0.35 0.239567685505687
"19115" 2967 18483 1 0 0.08 0.58 2635 973 314 7 0.47 0.85 0.565630760383485
"19116" 2967 18484 1 0 0.25 0.69 9420 0 374 0 0.24 0.53 0.938849272009983
"19117" 2967 18485 1 0 0.21 0.52 601 676 108 2 0.29 0.66 0.680774797182276
"19118" 2968 18435 3 0 0.29 0.25 27 85 4 0 0.18 0.02 0.0794454816408503
"19119" 2968 18436 3 0 0.08 0.31 47 138 0 0 0.21 0.56 0.0549265552849005
"19120" 2968 18437 3 0 0.24 0.22 21 39 0 0 0.16 0.28 0.0328772691934205
"19121" 2968 18438 3 1 0.76 0.55 32 0 34 0 0.14 0.06 1.02023164337702
"19122" 2969 18439 4 0 0.13 0.32 824 619 36 0 0.19 0.35 0.0718291149819891
"19123" 2969 18440 4 1 0.22 0.13 1216 39 44 0 0.17 0.08 0.0371023741633414
"19124" 2969 18441 4 1 0.03 0.28 4357 672 976 0 0.42 0.29 0.0250804560549885
"19125" 2969 18442 4 0 0.06 0.26 26 30 4 0 0.27 0.76 0.0335062378596949
"19126" 2969 18443 4 0 0.04 0.15 27 12 10 0 0.44 0.35 0.0338135094961288
"19127" 2969 18444 4 0 0.03 0.37 339 262 10 0 0.36 0.33 0.271174238428703
"19128" 2969 18445 4 0 0.15 0.21 78 171 4 0 0.31 0.2 0.0761843157717977
"19129" 2969 18446 4 0 0.1 0.34 573 309 80 0 0.47 0.37 0.361726977133614
"19130" 2969 18447 4 0 0.27 0.37 99 37 58 1 0.38 0.42 0.432837603642708
"19131" 2970 18448 3 0 0.12 0.54 6252 1285 652 19 0.48 0.64 0.925168842998367
"19132" 2970 18449 3 1 0.15 0.39 4530 4321 442 7 0.61 0.76 0.10776683170967
"19133" 2970 18450 3 0 0.18 0.1 11435 5052 674 7 0.57 0.63 -0.0448960086553788
"19134" 2970 18451 3 1 0.14 0.18 9324 4456 1416 41 0.5 0.82 0.0674329982985946
"19135" 2970 18452 3 0 0.15 0.11 3431 378 334 6 0.49 0.39 0.0458580057416648
"19136" 2970 18453 3 1 0.13 0.26 8388 687 1526 14 0.49 0.43 0.107194702577925
"19137" 2970 18454 3 0 0.17 0.45 9158 3858 902 141 0.6 0.74 0.945593447548096
"19138" 2970 18455 3 0 0.17 0.61 11524 5577 726 11 0.51 0.65 1.00292391851043
"19139" 2970 18456 3 1 0.45 0.73 26186 13146 4008 454 0.61 0.71 1.0009245632102
"19140" 2971 18459 2 0 0.29 0.46 303 532 50 0 0.26 0.58 0.541046121516646
"19141" 2971 18460 2 0 0.12 0.48 796 702 148 4 0.36 0.48 0.674450109940171
"19142" 2971 18461 2 0 0.03 0.14 184 300 24 0 0.15 0.42 0.0504684377815086
"19143" 2971 18462 2 0 0.2 0.59 634 465 68 2 0.43 0.85 0.774884948271833
"19144" 2971 18463 2 1 0.29 0.59 759 424 180 5 0.2 0.19 0.910039779538217
"19145" 2971 18464 2 0 0.12 0.49 2050 1203 146 8 0.33 0.62 0.646613892086344
"19146" 2971 18465 2 0 0.06 0.39 2637 801 332 37 0.41 0.77 0.456821847076842
"19147" 2971 18466 2 0 0.15 0.53 2435 414 208 10 0.3 0.59 0.729718138715936
"19148" 2971 18467 2 0 0.02 0.4 1674 165 350 27 0.41 0.67 0.418427058865373
"19149" 2971 18468 2 0 0.34 0.58 2226 165 350 44 0.4 0.78 1.05162179128362
"19150" 2972 18469 4 0 0.14 0 51 157 0 0 0.12 0.26 0.00246892876126548
"19151" 2972 18470 4 0 0.12 0.1 112 321 2 0 0.15 0.22 0.0526094120657061
"19152" 2972 18471 4 1 0.13 0.34 284 346 42 0 0.23 0.51 0.0659967282396413
"19153" 2972 18472 4 0 0.15 0.07 111 330 8 0 0.35 0.41 0.0459154285673468
"19154" 2973 18473 2 0 0.19 0.2 62 52 12 1 0.16 0.4 0.046660881575967
"19155" 2973 18474 2 0 0.06 0.27 136 55 26 0 0.09 0.44 0.0413792782324717
"19156" 2973 18475 2 0 0.14 0.5 58 67 4 0 0.19 0.37 0.416565669695527
"19157" 2973 18476 2 0 0.13 0.39 222 0 50 0 0.23 0.44 0.175080425547638
"19158" 2973 18477 2 0 0.11 0.42 63 154 8 1 0.19 0.35 0.205785509041361
"19159" 2973 18478 2 0 0.29 0.53 175 297 20 0 0.19 0.53 0.6325033842654
"19160" 2973 18479 2 0 0.11 0.49 20 24 2 0 0.22 0.4 0.402455860843631
"19161" 2973 18480 2 0 0.28 0.55 265 34 62 1 0.2 0.53 0.691497706889394
"19162" 2974 18486 4 0 0.2 0.43 648 199 160 0 0.39 0.55 0.559079547807501
"19163" 2974 18487 4 0 0.15 0.57 433 228 80 0 0.37 0.51 0.883512734288481
"19164" 2974 18488 4 0 0.13 0.38 460 930 56 0 0.56 0.48 0.573681323195196
"19165" 2974 18489 4 1 0.37 0.53 54724 2784 8122 0 0.64 0.53 0.660018157264511
"19166" 2974 18533 4 0 0.09 0.31 123 73 36 0 0.24 0.76 0.0369624519411617
"19167" 2974 18534 4 1 0.16 0 1245 876 176 0 0.33 0.21 0.053607942903167
"19168" 2974 18535 4 0 0.14 0.17 28 4 12 0 0.3 0.25 0.0396269724941026
"19169" 2974 18536 4 1 0.22 0.07 4735 705 760 0 0.35 0.34 0.0326762065326232
"19170" 2974 18537 4 1 0.11 0.28 2877 87 162 0 0.19 0.2 0.0338494108024323
"19171" 2974 18538 4 0 0.16 0.49 551 352 294 0 0.38 0.48 0.722396184848688
"19172" 2975 18490 4 0 0.24 0.26 19 52 0 0 0.16 0.14 0.0481510404962439
"19173" 2975 18491 4 0 0.34 0.23 502 1024 18 0 0.23 0.4 0.0633014860434594
"19174" 2975 18492 4 0 0.16 0.3 27 79 2 0 0.2 0.38 0.0534617591043005
"19175" 2975 18493 4 0 0.4 0.43 26 39 18 0 0.19 0.52 0.420990522757872
"19176" 2975 18494 4 0 0.17 0.34 21 43 2 0 0.13 0.46 0.0508652555346541
"19177" 2975 18495 4 0 0.27 0.26 108 276 4 0 0.12 0.55 0.0381085265328154
"19178" 2975 18496 4 0 0.12 0.38 70 153 2 0 0.23 0.37 0.167079043141129
"19179" 2975 18497 4 0 0.15 0.4 14 9 4 0 0.13 0.38 0.106631441222551
"19180" 2975 18498 4 0 0.16 0.49 15 13 14 0 0.16 0.34 0.356557006901458
"19181" 2976 18499 3 0 0.22 0.3 362 547 78 1 0.44 0.47 0.274468609371562
"19182" 2976 18500 3 0 0.12 0 548 991 72 9 0.44 0.63 0.0426690511135214
"19183" 2976 18501 3 0 0.18 0 1591 309 86 12 0.38 0.69 0.0551949470736422
"19184" 2976 18502 3 1 0.01 0.25 16044 1614 2738 5 0.48 0.49 0.0375319545065182
"19185" 2976 18503 3 0 0.08 0.41 4968 3108 512 41 0.45 0.83 0.554143272157473
"19186" 2976 18504 3 0 0.06 0.41 2588 1026 412 3 0.47 0.57 0.470821948715184
"19187" 2976 18505 3 1 0.34 0.49 7633 849 3452 338 0.4 0.51 0.969133863145575
"19188" 2977 18506 2 0 0.01 0.24 163 289 8 0 0.22 0.86 0.051635209800111
"19189" 2977 18507 2 1 0.04 0.04 475 150 112 0 0.25 0.32 0.0294196142484128
"19190" 2977 18508 2 1 0.03 0.17 2783 771 222 0 0.25 0.3 0.0489970115432415
"19191" 2977 18509 2 1 0.06 0.16 1329 7 154 1 0.34 0.25 0.0479762140249401
"19192" 2977 18510 2 0 0.04 0 306 514 32 0 0.27 0.77 -0.00268113453622143
"19193" 2977 18511 2 0 0.13 0.33 1505 2815 72 0 0.3 0.59 0.227858715149196
"19194" 2977 18565 2 0 0.19 0.16 746 1107 14 0 0.48 0.44 0.0603585372323733
"19195" 2977 18566 2 1 0.11 0.21 304 0 62 0 0.36 0.21 0.0268467345473097
"19196" 2977 18567 2 0 0.17 0.23 35 15 46 0 0.41 0.29 0.126625519096066
"19197" 2978 18512 2 0 0.46 0.52 338 70 48 2 0.22 0.86 0.683970282872055
"19198" 2978 18513 2 1 0.14 0.66 184347 451 268 3 0.27 0.37 1.02999505263371
"19199" 2978 18514 2 0 0.14 0.47 2834 448 342 10 0.25 0.28 0.536703460208083
"19200" 2978 18515 2 1 0.15 0.53 7274 1297 744 3 0.36 0.34 0.406012290981999
"19201" 2978 18516 2 1 0.12 0.54 2218 457 298 18 0.2 0.29 0.524166687220271
"19202" 2978 18517 2 1 0.37 0.51 3550 289 476 8 0.37 0.32 0.875168911291987
"19203" 2978 18668 2 0 0 0.2 1670 417 246 2 0.38 0.21 0.109986186323738
"19204" 2978 18669 2 0 0.16 0.52 688 181 116 16 0.31 0.75 0.643053900019512
"19205" 2979 18518 2 0 0.22 0.45 194 441 54 0 0.25 0.56 0.432231692653805
"19206" 2979 18519 2 0 0.09 0.54 295 582 18 0 0.24 0.54 0.5406681504333
"19207" 2979 18520 2 0 0.36 0.5 561 268 60 1 0.4 0.76 0.834093701040579
"19208" 2979 18521 2 1 0.11 0.39 2634 315 554 1 0.33 0.23 0.109496814308594
"19209" 2979 18522 2 1 0.07 0.46 3496 1717 308 0 0.36 0.24 0.11028254415176
"19210" 2979 18523 2 0 0.19 0.61 36 33 6 0 0.19 0.18 0.850350070164091
"19211" 2979 18524 2 1 0.31 0.54 1783 1101 388 2 0.32 0.22 0.803880800351128
"19212" 2980 18525 3 0 0.25 0.17 11 27 0 0 0.23 0.3 0.031460684126926
"19213" 2980 18526 3 0 0.1 0.28 1242 2877 32 0 0.35 0.35 0.182168194426801
"19214" 2980 18527 3 0 0.02 0.52 569 202 94 0 0.36 0.36 0.667381963375692
"19215" 2980 18528 3 1 0.12 0.37 9710 4422 3862 0 0.64 0.53 0.196990983665031
"19216" 2980 18529 3 1 0.17 0.38 18753 11082 4696 0 0.59 0.72 0.200435639958533
"19217" 2980 18530 3 0 0.07 0.29 43 31 4 0 0.3 0.15 0.143296636118263
"19218" 2980 18531 3 0 0.12 0.29 618 75 114 0 0.29 0.93 0.00411390036039788
"19219" 2980 18532 3 0 0.2 0.41 0 1 2 0 0.22 0.32 0.27126417059535
"19220" 2981 18539 1 0 0.19 0.07 987 2527 36 0 0.35 0.62 0.0514701838693025
"19221" 2981 18540 1 1 0.11 0.49 4025 343 626 25 0.39 0.57 0.465173261279469
"19222" 2981 18541 1 0 0.18 0.52 739 58 158 1 0.37 0.85 0.492921953936697
"19223" 2981 18542 1 0 0.23 0.5 3343 1393 464 58 0.46 0.93 0.906463048148693
"19224" 2981 18543 1 0 0.16 0.51 1358 541 294 4 0.47 0.52 0.891449249517035
"19225" 2981 18544 1 1 0.46 0.51 31432 784 4142 427 0.44 0.41 1.01922816771788
"19226" 2981 18590 1 0 0.14 0.32 827 1438 18 0 0.39 0.41 0.265929169101703
"19227" 2981 18591 1 0 0.04 0.09 704 315 132 0 0.25 0.64 0.0437812729908737
"19228" 2982 18545 2 0 0.09 0.18 107 306 12 0 0.44 0.57 0.0281496002983746
"19229" 2982 18546 2 0 0.27 0.43 2338 5920 32 0 0.38 0.11 0.834001240083277
"19230" 2982 18547 2 0 0.19 0.3 127 327 14 0 0.19 0.49 0.0631998767966971
"19231" 2982 18548 2 0 0.18 0.25 192 600 0 0 0.28 0.52 0.0673391019143415
"19232" 2982 18549 2 0 0.11 0.14 234 564 18 0 0.19 0.57 0.053583770970516
"19233" 2982 18550 2 0 0.15 0.27 303 538 10 0 0.37 0.74 0.0939717567652191
"19234" 2982 18551 2 0 0.55 0.5 596 0 230 0 0.35 0.2 0.875663816501675
"19235" 2983 18552 1 1 0.03 0.01 53 0 20 1 0.17 0.13 0.0324742860667249
"19236" 2983 18553 1 0 0.08 0.22 31 25 4 0 0.37 0.39 0.0408422441863296
"19237" 2983 18554 1 0 0.15 0.34 307 720 26 0 0.38 0.45 0.28089934157245
"19238" 2983 18555 1 0 0.16 0.32 399 1207 0 0 0.35 0.38 0.235760867696137
"19239" 2983 18556 1 0 0.15 0.2 252 460 8 0 0.31 0.61 0.0487770492318347
"19240" 2983 18557 1 0 0.11 0.39 235 543 14 0 0.16 0.51 0.122507840927485
"19241" 2983 18558 1 0 0.07 0.45 788 1195 22 0 0.52 0.49 0.715087599177541
"19242" 2983 18559 1 0 0.4 0.69 1143 303 98 20 0.35 0.33 0.883921192095527
"19243" 2984 12975 2 1 0.06 0.06 15854 1720 826 0 0.53 0.37 0.0616396641705414
"19244" 2984 18560 2 1 0.15 0.13 5320 421 34 0 0.34 0.11 0.0290900357628184
"19245" 2984 18561 2 1 0.15 0.3 17380 1836 790 0 0.4 0.37 0.0517310973724862
"19246" 2984 18562 2 1 0.26 0.32 330 228 130 0 0.39 0.08 0.206230024603934
"19247" 2984 18563 2 1 0.12 0.3 13625 3622 1530 0 0.53 0.47 0.00135116759983628
"19248" 2984 18564 2 1 0.03 0.29 18640 336 1106 0 0.29 0.3 0.0462969382993696
"19249" 2984 19646 2 1 0.33 0.44 12044 307 436 0 0.38 0.16 0.580374396961775
"19250" 2985 18568 1 1 0.28 0.02 154 4 44 0 0.21 0.56 0.0593175338544643
"19251" 2985 18569 1 0 0.26 0.22 240 139 36 0 0.32 0.76 0.0607817770801845
"19252" 2985 18570 1 1 0 0.3 80 25 66 5 0.39 0.13 0.0699390040302214
"19253" 2985 18571 1 1 0.26 0.38 106 27 44 2 0.37 0.09 0.354326053289829
"19254" 2985 18572 1 1 0.1 0.28 72 36 70 1 0.12 0.21 0.0486789773634768
"19255" 2985 18573 1 0 0.34 0.59 25 55 2 0 0.27 0.18 0.989639361121925
"19256" 2985 18574 1 1 0.29 0.58 981 229 182 1 0.28 0.1 0.866011320805648
"19257" 2986 18575 1 0 0.63 0.12 9 18 0 0 0.17 0.15 0.0226554797998571
"19258" 2986 18576 1 0 0.01 0.18 3 3 0 0 0.2 0.22 0.0424196392016019
"19259" 2986 18577 1 0 0 0.13 3 1 0 0 0.25 0.19 0.0441209943571859
"19260" 2986 18578 1 0 0.05 0.23 163 21 64 1 0.38 0.56 0.0438745997677968
"19261" 2986 18579 1 0 0.1 0.27 606 4 108 0 0.38 0.43 0.0851179926336701
"19262" 2986 18580 1 0 0.07 0.13 11 7 0 0 0.08 0.17 0.0546210027476893
"19263" 2986 18581 1 0 0.12 0.21 81 229 0 0 0.19 0.09 0.04836743110877
"19264" 2986 18582 1 0 0.2 0.21 69 169 0 0 0.26 0.57 0.0416156940658303
"19265" 2987 18583 1 0 0.15 0.47 17 3 4 0 0.29 0.71 0.358252884537778
"19266" 2987 18584 1 0 0.12 0.16 633 760 128 4 0.35 0.14 0.171874126285418
"19267" 2987 18585 1 0 0.07 0.32 113 45 30 0 0.3 0.54 0.0934152166555727
"19268" 2987 18586 1 0 0.15 0.46 817 681 56 0 0.45 0.85 0.438153051446603
"19269" 2987 18587 1 0 0.24 0.62 1252 796 132 1 0.4 0.85 0.863949496095345
"19270" 2987 18588 1 0 0.06 0.49 239 354 2 0 0.4 0.32 0.715667035181986
"19271" 2987 18589 1 1 0.08 0.5 4110 612 802 4 0.45 0.36 0.199840154431391
"19272" 2988 18592 2 0 0.15 0.14 54 15 20 0 0.13 0.33 0.0561173700171237
"19273" 2988 18593 2 0 0.01 0.32 649 460 138 0 0.37 0.67 0.079084424858434
"19274" 2988 18594 2 0 0.1 0.42 78 91 24 0 0.16 0.79 0.0571915264382375
"19275" 2988 18595 2 0 0.29 0.46 78 216 10 0 0.14 0.46 0.349847508851918
"19276" 2988 18596 2 0 0.11 0.41 21 10 4 0 0.19 0.49 0.152201118666786
"19277" 2988 18597 2 0 0.11 0.28 3512 1434 506 0 0.37 0.92 0.0179281733157829
"19278" 2988 18598 2 0 0.07 0.33 104 82 14 0 0.36 0.74 0.0831123897035598
"19279" 2988 18599 2 0 0.07 0.56 374 297 28 0 0.42 0.86 0.345717355373351
"19280" 2988 18600 2 0 0.27 0.44 641 396 48 1 0.52 0.88 0.643186162494825
"19281" 2988 18601 2 0 0.21 0.5 140 147 50 0 0.26 0.57 0.564861690430215
"19282" 2989 18602 4 0 0.07 0.08 466 720 64 0 0.39 0.48 0.0394106786918412
"19283" 2989 18603 4 0 0.02 0.32 48 27 24 0 0.26 0.22 0.0941351398806389
"19284" 2989 18604 4 0 0.15 0.35 527 93 70 0 0.35 0.68 0.191103475670102
"19285" 2989 18605 4 0 0.11 0.31 5 22 8 0 0.24 0.52 0.0661663503110534
"19286" 2989 18606 4 0 0.05 0.37 51 142 0 0 0.23 0.5 0.108870346849665
"19287" 2989 18607 4 0 0.2 0.45 6 15 0 0 0.08 0.24 0.18483301073226
"19288" 2989 18608 4 0 0.09 0.41 2021 696 192 0 0.35 0.55 0.343107060191489
"19289" 2989 18609 4 0 0.18 0.56 113 3 4 0 0.32 0.26 0.869754340906542
"19290" 2990 15062 3 1 0 0.24 3994 1068 562 0 0.35 0.26 0.0410859296884423
"19291" 2990 18610 3 0 0.18 0.24 62 136 4 0 0.23 0.86 0.0383741442774124
"19292" 2990 18611 3 1 0.11 0.24 625 576 120 0 0.21 0.22 0.0306235768121218
"19293" 2990 18612 3 0 0 0.13 97 120 56 0 0.25 0.21 0.043761623174344
"19294" 2990 18613 3 0 0.12 0.22 132 318 4 0 0.09 0.25 0.0458418900993214
"19295" 2990 18614 3 0 0.01 0.28 441 327 106 0 0.26 0.16 0.0852160240609121
"19296" 2990 18615 3 0 0.18 0.22 426 672 62 1 0.15 0.28 0.048525187422394
"19297" 2990 18616 3 1 0.13 0.15 7716 901 590 0 0.31 0.32 0.033673382954147
"19298" 2990 18617 3 0 0.09 0.16 17 1 2 0 0.24 0.34 0.0404449789814831
"19299" 2990 18670 3 0 0.15 0.44 824 417 116 0 0.2 0.69 0.217281304580385
"19300" 2991 18623 3 0 0.21 0.35 16 24 4 0 0.07 0.07 0.061118226336362
"19301" 2991 18624 3 1 0.12 0.26 6018 319 374 0 0.31 0.22 0.0210090487195302
"19302" 2991 18625 3 0 0 0.42 146 324 36 0 0.13 0.23 0.101866475631834
"19303" 2991 18626 3 0 0.06 0.28 77 145 10 0 0.11 0.14 0.0354749164284579
"19304" 2991 18627 3 0 0.17 0.45 358 733 40 0 0.37 0.36 0.639172397392376
"19305" 2991 18628 3 0 0.06 0.37 11 4 0 0 0.18 0.23 0.0913571233447908
"19306" 2991 18629 3 1 0.33 0.51 677 286 20 0 0.26 0 0.813064962278277
"19307" 2992 18630 4 0 0.13 0.44 174 0 108 7 0.44 0.28 0.730973638506039
"19308" 2992 18631 4 0 0.2 0.22 485 1275 4 0 0.25 0.26 0.0651956251907507
"19309" 2992 18632 4 0 0.06 0.25 538 246 76 7 0.37 0.9 0.040642087965336
"19310" 2992 18633 4 0 0.2 0.35 57 34 8 0 0.37 0.43 0.300977299918079
"19311" 2992 18634 4 1 0.28 0.59 31168 36 2588 202 0.39 0.49 0.940178862655503
"19312" 2992 18635 4 0 0.45 0.69 291 52 102 4 0.27 0.37 0.979206600963721
"19313" 2993 18636 2 1 0.3 0.24 1081 711 238 0 0.51 0.72 0.00554097381628516
"19314" 2993 18637 2 1 0.09 0.18 3817 916 652 1 0.23 0.22 0.0386433250643111
"19315" 2993 18638 2 0 0.09 0 2090 52 442 9 0.3 0.57 0.0282304056295868
"19316" 2993 18639 2 1 0.17 0.43 8119 822 1572 3 0.51 0.54 0.280219567825919
"19317" 2993 18640 2 0 0.07 0.34 189 10 150 6 0.3 0.64 0.150874090214458
"19318" 2993 18641 2 0 0.12 0.25 2694 253 418 14 0.44 0.77 0.128746361325241
"19319" 2993 18642 2 0 0.24 0.45 396 139 74 7 0.47 0.93 0.550151809442094
"19320" 2993 18643 2 0 0.4 0.66 391 264 88 0 0.37 0.36 0.921444225541038
"19321" 2993 18644 2 1 0.28 0.54 18599 19 2462 20 0.38 0.43 0.879907174480456
"19322" 2994 18645 3 1 0.19 0.47 6937 1141 1154 5 0.46 0.36 0.429793063269012
"19323" 2994 18646 3 0 0.15 0.6 217 27 56 0 0.41 0.37 0.964722537230999
"19324" 2994 18647 3 1 0.33 0.66 6422 975 1370 12 0.52 0.48 0.942619949234263
"19325" 2994 18679 3 0 0.29 0.55 435 444 88 1 0.23 0.51 0.779636517555637
"19326" 2994 18693 3 1 0.13 0.46 6812 3085 2672 0 0.57 0.62 0.260940616550746
"19327" 2994 18694 3 0 0.24 0.59 9505 3520 768 41 0.53 0.84 1.03488676605825
"19328" 2994 18695 3 0 0.09 0.34 5345 271 1472 0 0.63 0.37 0.490233967878228
"19329" 2995 18648 2 0 0 0.12 34 6 16 0 0.26 0.44 0.0487644229431216
"19330" 2995 18649 2 1 0.15 0 1459 87 246 0 0.32 0.22 0.0511777961452342
"19331" 2995 18650 2 0 0.06 0.19 11 0 4 0 0.29 0.32 0.0306185081477383
"19332" 2995 18651 2 0 0.2 0.33 174 4 22 0 0.27 0.3 0.154046607693265
"19333" 2995 18652 2 0 0.02 0.12 201 0 196 7 0.34 0.32 0.0466926206574768
"19334" 2995 18653 2 0 0.15 0.16 119 132 8 0 0.42 0.54 0.0256470988314174
"19335" 2995 18654 2 0 0.08 0.3 776 418 16 0 0.37 0.56 0.118840677813206
"19336" 2996 15870 3 1 0.34 0.66 102383 942 2194 50 0.61 0.51 1.10601473450745
"19337" 2996 18655 3 1 0.1 0.22 356 0 56 0 0.22 0.23 0.0356160045243422
"19338" 2996 18656 3 0 0.86 0.54 745 3 88 0 0.47 0.47 0.440576359643272
"19339" 2996 18657 3 1 0 0.17 1240 0 302 2 0.29 0.16 0.0532097799521488
"19340" 2996 18658 3 0 0.96 0.61 736 277 74 0 0.39 0.47 0.590550260829414
"19341" 2996 18659 3 0 0.71 0.67 407 0 86 0 0.34 0.5 0.990863613718054
"19342" 2996 18660 3 0 0.03 0.42 911 357 88 0 0.52 0.53 0.529792276165183
"19343" 2997 18661 2 0 0.05 0.23 320 138 14 0 0.31 0.85 0.028231600399828
"19344" 2997 18662 2 1 0.19 0.24 750 396 200 0 0.4 0.18 0.0339163780578294
"19345" 2997 18663 2 1 0.49 0.73 232 567 34 1 0.2 0.52 0.929048119751037
"19346" 2997 18664 2 1 0.42 0.78 307 0 236 3 0.31 0.25 0.793461175869517
"19347" 2997 18665 2 0 0.26 0.58 2143 778 252 5 0.33 0.48 0.976556593070042
"19348" 2997 18666 2 1 0.42 0.74 5707 2284 780 21 0.49 0.36 0.88783587893258
"19349" 2997 4477 2 1 0.43 0.59 1248 13 306 0 0.31 0.34 1.0017603077488
"19350" 2998 18667 4 0 0.41 0.15 108 261 4 0 0.25 0.09 0.0559079724917054
"19351" 2999 18671 3 0 0.19 0.26 3 0 4 0 0.47 0.45 0.170096079609228
"19352" 2999 18672 3 0 0.22 0.26 229 624 10 0 0.22 0.76 0.0679036823200633
"19353" 2999 18673 3 0 0.18 0.1 88 16 8 0 0.27 0.12 0.0606526040593353
"19354" 2999 18674 3 1 0.02 0.16 1099 1632 138 0 0.36 0.25 0.0575753677457675
"19355" 2999 18675 3 0 0.04 0.12 70 150 4 0 0.34 0.49 0.0390851741564185
"19356" 2999 18676 3 0 0.16 0.19 355 1101 12 0 0.28 0.47 0.0501320332164809
"19357" 2999 18677 3 0 0.2 0.31 24 61 0 0 0.2 0.44 0.0671384412066263
"19358" 2999 18678 3 1 0.13 0.09 7427 1569 966 0 0.31 0.33 0.0397510924535421
"19359" 2999 18679 3 0 0.05 0.26 433 429 70 0 0.25 0.4 0.0446863487837579
"19360" 3000 18680 3 1 0.12 0.15 2660 781 338 0 0.35 0.29 0.036576542867632
"19361" 3000 18681 3 0 0.05 0.15 127 354 0 0 0.23 0.4 0.0490267931720547
"19362" 3000 18682 3 0 0.08 0.34 22 27 0 0 0.16 0.46 0.050984591315447
"19363" 3000 18683 3 1 0.24 0.29 2832 390 332 0 0.35 0.4 0.0888811778488819
"19364" 3000 18684 3 1 0.15 0.28 1185 1 188 0 0.33 0.28 0.0408152043686653
"19365" 3000 18685 3 0 0.21 0.38 16 0 4 0 0.29 0.5 0.273419383187178
"19366" 3000 18686 3 1 0.11 0.51 4517 814 702 1 0.36 0.39 0.262692771150743
"19367" 3000 18687 3 0 0.18 0.51 1448 325 38 0 0.5 0.38 0.908683316739326
"19368" 3000 18688 3 1 0.24 0.55 7732 1611 966 0 0.51 0.47 0.640043962116539
"19369" 3001 18689 4 0 0.05 0.19 135 277 8 0 0.13 0.04 0.0447755090673546
"19370" 3001 18690 4 1 0.36 0.46 367 427 78 0 0.14 0.11 0.69276001812848
"19371" 3001 18691 4 0 0.11 0.49 15 52 2 0 0.33 0.34 0.620568625346032
"19372" 3001 18692 4 1 0.49 0.62 2417 45 248 0 0.29 0.29 1.0214425572408
"19373" 3002 18696 2 0 0.11 0.23 339 436 74 4 0.2 0.57 0.0784359803889091
"19374" 3002 18697 2 0 0.05 0.32 959 43 258 11 0.41 0.58 0.219019922476231
"19375" 3002 18698 2 0 0.15 0.2 416 10 166 8 0.33 0.48 0.0869268451436485
"19376" 3002 18699 2 0 0 0.36 1382 0 358 23 0.44 0.64 0.314071668332371
"19377" 3002 18700 2 0 0.39 0.65 2953 477 540 61 0.41 0.9 1.0204572798489
"19378" 3002 18748 2 0 0.11 0.53 288 198 48 1 0.3 0.74 0.431548574038236
"19379" 3003 18701 3 0 0.13 0.18 3 4 4 0 0.11 0.63 0.0503074751880038
"19380" 3003 18702 3 0 0.14 0.12 107 253 0 0 0.18 0.45 0.0553744906740208
"19381" 3003 18703 3 0 0.08 0.12 43 18 4 1 0.1 0.02 0.0513198713787147
"19382" 3003 18704 3 0 0.21 0.34 28 99 10 0 0.19 0.06 0.161997886656014
"19383" 3003 18705 3 0 0.1 0.04 35 108 0 0 0.3 0.78 0.0406886864812963
"19384" 3003 18706 3 0 0.01 0.35 241 427 8 0 0.39 0.91 -0.0383811595204831
"19385" 3003 18707 3 0 0.09 0.3 3 13 0 0 0.29 0.57 0.0727026517463762
"19386" 3003 18708 3 0 0.24 0.51 404 84 52 0 0.37 0.82 0.628298969777799
"19387" 3004 18709 3 0 0.71 0.17 33 40 16 0 0.08 0.52 0.0402840574804156
"19388" 3004 18710 3 0 0.14 0.15 17 31 0 0 0.04 0.16 0.0544636336505987
"19389" 3004 18711 3 0 0.04 0.12 10 24 0 0 0.04 0.23 0.0430576599550426
"19390" 3004 18712 3 0 0.08 0.16 52 133 0 0 0.22 0.24 0.0442226344497798
"19391" 3005 18713 3 0 0.41 0.36 1057 514 36 0 0.34 0.52 0.414599465124631
"19392" 3005 18714 3 0 0.01 0.2 606 211 94 0 0.47 0.82 0.0136080704499429
"19393" 3005 18715 3 0 0.09 0.15 137 303 8 0 0.18 0.56 0.0529840579082422
"19394" 3005 18716 3 0 0.01 0.22 2841 780 468 2 0.51 0 0.815181185251952
"19395" 3005 18717 3 1 0.35 0.4 177 168 20 0 0.07 0.14 0.487614135159439
"19396" 3005 18718 3 0 0 0.13 388 732 24 0 0.26 0.49 0.0464442342268651
